row	column	plant	year	irrigation	rootstock	leaf	block	Na	Mg	Al	P	S	K	Ca	Mn	Fe	Co	Ni	Cu	Zn	Rb	Sr	Mo	Cd
13	H	3	2016	none	SO4	Z	B5	20.0855033903377	2729.29663524202	28.6213407349098	12241.9673864372	2098.90256736777	3177.85411145788	40363.611278528	1026.83047142644	141.578906031701	0.376733347185454	1.45906709114652	4.13247863251334	180.148386243885	0.506121204261962	28.276194604067	0.376976737694941	0.0614074111289076
15	H	4	2016	none	1103P	Z	B6	33.2915047739027	2266.13487209671	30.1662664351648	5518.65466318618	498.793811896766	3341.23447103903	20439.510860701	800.611493847601	74.143969352821	0.401892638990992	1.79488408457316	10.3190016995705	147.736398142005	0.593554143550834	21.79850866543	0.359635618346304	0.0415998521580987
16	H	3	2016	full	SO4	X	B6	497.678567710363	1550.66319231179	10.6254955159009	9147.7333183174	3187.47429732276	10150.4619359938	11111.7485362191	108.108015664227	73.7518054784225	0.0568276498995686	1.79287794042565	30.0420745560033	104.059601632311	5.18703736595231	8.13757654092995	0.953892364143802	0.0181638026156452
13	H	3	2016	none	SO4	Y	B5	24.5380167179907	2032.05929969379	9.02782378326454	5091.87714219138	2975.07356824127	8243.82907900236	17210.0544920386	379.654682283092	87.5830956784954	0.154058883572136	1.44227873437483	7.225198830294	70.8871080962831	1.02073676251784	13.381163028434	0.441738460064024	0.0287019701148077
12	F	2	2016	full	SO4	X	B5	490.486325296518	1570.32542963979	7.99990080889504	8836.57724137149	2954.62536799902	12614.3698319506	10658.2000593443	96.3831456465622	66.3671589021274	0.0377402371282659	1.27384336803149	21.9496514564779	89.2129563005668	3.73380765481778	10.4193907178019	0.680450757812625	0.0133960696927505
9	D	3	2016	half	SO4	Y	B1	117.117216308397	1460.18919801595	6.07131934962309	5327.95796570612	2232.85604709925	10680.0304670474	10264.3256276151	218.761710094619	63.7366063263448	0.0650735829218842	2.05569234546086	8.70476197074642	61.7588798731366	1.03355138352638	9.23838402734754	0.846181451374885	0.0101988388225058
15	H	4	2016	none	1103P	Y	B6	19.8376642340523	1415.8814585714	3.08442960978092	4503.03081739204	1869.77788209788	11462.0504901677	5200.83622325098	109.957938624963	45.2498741026332	0.0891980248742187	0.54227675722838	12.2347428466871	34.4601885813355	2.25839986552662	5.82265173885063	0.302276019572879	0.0122252484158693
9	D	3	2016	half	SO4	X	B1	41.2153902180094	4205.804252889	13.5514778058606	10036.750078163	4696.38708431215	16090.7605621032	18477.7621484879	364.408054538532	156.805774737742	0.187291056004135	1.01144584435123	21.4492546203049	90.8600682327926	2.26011131545112	22.5367889458734	0.41666898118697	0.0259241039180362
15	H	4	2016	none	1103P	X	B6	7.92314513797597	1088.20828580265	7.50835274170323	7549.46209411885	2485.85590859949	11155.4009124594	6245.44675242569	78.7518240349428	52.7880103629644	0.0727821306271982	0.505818806108239	26.0854327088274	65.6465851382542	6.23581705734677	5.33049220369693	0.239740809090555	0.0223200955762633
11	F	1	2016	half	OWN	Z	B5	41.8539533940898	2133.72397091927	19.7509298242246	6008.3532609789	2021.97109279069	3862.30887053967	20064.0308752062	314.696561196703	98.7042328502616	0.085642324343544	0.562145981920328	5.94229630344654	57.6431218754623	0.628433231403082	18.2150747489476	0.265398312662797	0.025222493345506
13	F	2	2016	none	1103P	Z	B5	34.5566209407303	2023.62787961107	20.8696632662043	6790.91056951223	2014.77536680819	3034.08726095743	20497.1616161293	679.482963074043	102.542461015291	0.210192743971001	0.722452159030389	5.75922841353299	124.230155503913	0.423469394981695	18.78073509003	0.213760194644168	0.0402252007355226
11	F	1	2016	half	OWN	Y	B5	45.2993133474299	1990.61971032734	5.58120434120369	5372.55381097896	2627.6194402256	8024.21516070678	9853.21941708244	114.077286283416	61.4588020407806	0.0514278251284281	0.434039241066144	9.0060365413478	42.5226274575612	1.23829732833644	10.5141818414122	0.330977175770875	0.0181058179619086
15	H	3	2016	none	1103P	X	B6	8.50975415531498	1448.67813644739	24.7489141003095	10297.1710172382	3409.78507772329	11716.3300317379	9883.98273458426	141.501861635835	70.6019320860781	0.13056439179932	0.815062996436106	28.6032810313038	102.589108972282	5.9267608394558	10.2837800202938	0.404697801672883	0.00828214750959518
9	D	3	2016	half	SO4	Z	B1	204.833660118991	1036.75378863261	37.1205093556986	5908.2209967798	386.019694461716	4855.0051562339	20424.9836984334	560.972838876044	122.885052209041	0.214945926606065	2.62043483259472	5.64458667765654	119.451531201042	0.573148599871002	15.9265031670345	0.999034746924752	0.028672394510588
13	H	2	2016	none	SO4	X	B5	469.798735862302	1431.06394953564	8.80652931471077	8964.16837164294	2879.6830873832	13746.6210455982	8648.36554598789	76.5280708222871	60.1830117061891	0.0633198179700703	2.31675950539284	23.6548899533356	99.4205154840365	4.96035164765039	10.368519640834	0.375044635216312	0.0125280363899934
13	G	3	2016	none	3309C	Y	B5	42.9021785319556	1510.05809476933	11.2262340279853	5388.96435936957	2882.21723825267	6449.55414634868	7719.23836113862	87.7205867735712	68.3554707704974	0.0340267519954212	0.502056313035702	9.00574163103212	34.7170961379144	1.4352206528778	6.9117678646835	0.252762791729469	0.0207449613533616
11	H	4	2016	half	3309C	Z	B5	21.5623311073416	1133.16864430448	21.0937544891329	3371.17838657631	1931.33620109858	4742.89643660092	13413.129594358	323.583591859692	89.3497551702734	0.214380840999405	1.85307379073661	4.96645800391726	76.2769381642031	0.587404449656536	8.31807623145338	0.454711939896731	0.055226322193806
15	A	4	2016	none	OWN	X	B3	227.226176880696	1335.56994708989	10.8670822459031	9633.83995813369	3174.09663292879	13996.7367333728	7517.10924398422	46.2343307713754	59.2059081726175	0.0211559669480298	0.404898779287262	24.5773546154748	101.075527008884	3.66347819879046	5.21443002503725	0.297802425317265	0.0149233946273793
16	C	3	2016	full	SO4	Y	B3	158.126471469886	1469.67976333395	6.30948887203671	4979.19422421379	2273.71921075192	7591.75883551178	12559.5468099637	130.029068745071	61.8760042477263	0.0410414770116388	1.20739379038472	9.13267064033512	31.0956040963578	1.30499376450778	11.5060548656489	0.511973739811874	0.0192288616811353
15	H	3	2016	none	1103P	Y	B6	10.5978123964595	1755.20596345917	6.09696357975016	5477.36457163786	2189.10864875386	10075.0444360308	7281.62315376447	114.178392581427	58.987559106989	0.128759062541881	0.722223601518851	12.7576958668243	36.820775991101	1.95819257307137	9.49417212024086	0.390903467820148	0.00950190342449196
13	H	2	2016	none	SO4	Y	B5	28.5722890962072	2004.92029763733	8.17429626456059	4760.59189946334	2463.14033846243	8395.30740710191	10040.4677008642	139.876594483672	58.3563836705785	0.0990727221874827	2.32156367905803	8.94358313189485	38.3191270237776	1.46087769216997	13.0071831931592	0.307123850651472	0.0174082301912788
9	D	2	2016	half	SO4	X	B1	213.523647050236	1309.99086491173	12.1107735110532	11157.3061233858	3259.60787776577	12407.0265690998	6453.62893650484	73.7100783162653	76.5580810016613	0.0633098243217036	2.34400330773758	26.1160698669264	279.887070376421	7.06564152850306	4.68332935798298	0.708453616637733	0.0522780560994635
15	B	3	2016	none	3309C	Z	B3	54.6916288847389	1497.54078443476	30.7994905168553	3765.32286834562	2293.38513220412	5486.09593027936	14638.2604742616	504.195045670193	87.2900809019882	0.187745808824531	1.03893968459531	4.88890062503391	161.159173999468	0.616746869364507	10.5852708958899	0.39673760157621	0.0842697547369082
13	F	1	2016	none	1103P	X	B5	268.88305039325	1173.40095653889	23.1460589913558	9595.20381943964	3132.1998434981	13360.5234487682	5620.73895933582	59.7254780142324	65.7205962496847	0.0450609757390092	0.708269517990537	28.447212993587	134.969375760925	7.00587903647048	4.29804048199695	0.373002495256694	0.0361860305361385
9	D	4	2016	half	SO4	X	B1	80.1907802571581	1698.25900236512	8.90672523596343	10146.0444601869	2936.9718741731	17133.1180916714	8937.87407880495	69.5714031550193	58.3380345784401	0.0457603661664128	1.91282264968648	23.5804319738153	153.94480758328	7.2173875580731	9.73140677522672	0.442721313457239	0.0282611111586963
13	H	1	2016	none	SO4	Z	B5	70.5313507545179	1579.798887815	29.0356341868183	7368.68208317824	278.450342063182	5830.89057053835	20858.1451174008	395.083518191585	89.948040715329	0.198904627036247	4.06702010058758	6.14224784040154	103.718194326393	0.877317602770615	24.2252128400603	0.408133775749266	0.0202891495066491
11	F	3	2016	half	OWN	Z	B5	58.0917018620684	2873.77426757548	18.7232872889755	6479.35335430781	2768.27940904439	3698.6903194615	18904.1325571052	518.651794619386	89.3217345441364	0.111294768882937	0.85410431560322	7.16088264079701	110.683535208921	0.553359471890151	18.2563246990435	0.464567521768085	0.0603395689539409
13	H	1	2016	none	SO4	Y	B5	62.4418596086924	1747.07642318643	7.03262552012072	5312.4428123184	2249.97444121279	9315.61442168688	9848.90372215373	128.459243847249	63.4597648453942	0.0612200922516867	1.76075121609897	12.1893568069768	42.5389568028959	1.79734272324901	12.2583007407314	0.413230520415098	0.00874480837951924
9	E	1	2016	half	OWN	Y	B4	54.0268573366804	2011.01270216993	13.4584608576302	5410.84864410029	2446.0385108067	8366.4859816367	9783.37424252922	264.22241060053	76.822107010575	0.0894366105070077	0.885780800701656	8.27574482731913	69.0982334986835	0.853539139856926	9.77223702421585	0.437030398695918	0.0344771918667253
16	E	3	2016	full	OWN	Z	B6	127.986324072763	1528.67229471685	23.2658595410246	3661.36075714579	2103.5517157423	3880.39885269992	10129.7359321802	1559.49958515785	84.1244851704779	0.321520792917608	1.52653282334764	5.8422245555805	293.696888470266	0.602317118492479	8.34113511599959	0.219978232728552	0.0674902696610975
13	F	1	2016	none	1103P	Y	B5	27.8965116928373	2089.27433953121	10.2727791942961	5208.19939974649	2957.62267501807	8504.17508646675	9534.39585253389	381.789068038417	78.3121518624452	0.113861809444009	0.632617595536111	11.7709029822725	102.274051624789	1.16614755749185	10.0932401329757	0.374497267247199	0.0121277866544495
9	D	1	2016	half	SO4	Y	B1	70.34148068168	1529.41111986316	7.46635543700176	5669.81657221019	2659.80089525791	10966.3398754826	12699.8284917563	201.926594764927	83.8181804438542	0.0802447866615469	1.7120310792869	9.77586408127843	54.8328012932189	1.5612129088903	12.1766848331017	0.551083379740413	0.0186107845846397
9	E	2	2016	half	OWN	Z	B4	196.46466037368	1893.83623057112	22.6991211106827	5082.95023456791	2559.04325744404	4149.05363348134	17558.6728888165	778.592483144923	89.8510495136083	0.194967458565693	0.996242397248352	6.7920803493661	168.719958440364	0.580155999650287	11.8947567885056	0.278698310020545	0.0533891597264848
15	B	2	2016	none	3309C	Y	B3	14.677084676193	1382.09112467541	3.90804397594095	6130.39388203647	2848.21245080865	12681.0936554086	7360.97014690033	46.3943192543447	59.2654969223766	0.0287550798379265	0.523386868151535	11.8156438455668	44.6623906412249	2.43464447268867	5.33026664077678	0.360109695144978	0.0124108965339589
15	B	1	2016	none	3309C	Z	B3	96.9280420494043	2023.75704979362	17.3420780824846	3970.54432628607	2419.35243327222	4268.62650117438	20335.6065872961	548.704951955006	79.8215397242178	0.190485387497878	0.921043324988148	6.11738903655259	134.459463493255	0.604882245000805	13.6451921027069	0.374729409612896	0.0375850978546462
16	E	2	2016	full	OWN	X	B6	214.192446019446	1394.65870716774	7.0314309044411	7909.39973190781	2532.9469607926	16125.4378333613	8403.99825205415	97.4398903169811	59.5240155144214	0.039827411169669	0.560775900658564	27.7844869476415	81.7722028110695	4.65917889189974	6.1197747511293	0.379332621783602	0.00615137600467727
16	A	3	2016	full	1103P	Y	B3	96.1546347660286	1858.3866838758	6.86861532237514	5326.267815853	3005.87681221626	8626.14329560864	10293.0977921408	122.605406288097	62.4552639975083	0.0432653947791544	0.272381279954471	11.5045490664717	47.2917956711945	1.12041189352086	7.57349384216948	0.607224955423791	0.0124649218267621
13	F	1	2016	none	1103P	Z	B5	29.099945361632	2763.0094213324	16.7535842840466	6497.54523463894	1256.22366970234	4935.41430942748	20478.9404276991	278.749327910416	96.7673074304236	0.0964484956199789	0.86600503084305	8.08756726222001	73.8592134488015	0.691664420562627	23.1095480303163	0.359543451266667	0.0208759332699591
13	G	1	2016	none	3309C	Y	B5	33.7999522625407	1448.80991361115	6.68210600608108	5008.95024146519	2667.55741541247	12794.9301433193	7270.83083845287	86.1108679290472	59.2999800000705	0.0222387893207102	0.644675567537786	9.85051849625458	36.7228768474506	1.95190311946373	7.90003535001864	0.222603290998511	0.0284041226480144
9	G	2	2016	half	SO4	Y	B4	274.241444446036	1873.58572981646	7.15491354584768	5640.49382925806	2811.15047702726	6343.06797029363	12483.8552547178	121.80012799174	76.6819459446266	0.0605630964566194	1.73557181266693	13.901181401884	50.7529813822075	1.61996378229945	10.7546466826321	0.447240337441888	0.021379582296123
13	G	1	2016	none	3309C	X	B5	288.409221719555	1479.20631599453	10.6362144440555	10039.3635227487	3289.00545258735	13015.1755019517	8757.96354358664	81.0258766810271	81.6342634173891	0.02689431799153	1.07114394467221	25.2837007703312	100.426949565673	4.94665255714365	6.9695242910315	0.336812390505827	0.0217503911797958
16	A	3	2016	full	1103P	Z	B3	142.011006559519	1542.16372158712	25.7176389781414	9577.1222561667	2139.60232809784	6831.82997098983	17497.8661316237	401.240984495037	91.8235177704018	0.103998985374987	0.516101727497815	7.63415758380601	100.849702854184	0.738740069264552	13.3333561254713	0.323955616250801	0.0329533922384505
11	F	4	2016	half	OWN	Z	B5	109.268422275367	2454.5744600802	23.3243242137985	4942.27191269651	2759.18189362525	4495.59024280327	18924.1448894873	685.474241734551	107.836031698134	0.182141095618991	0.967771500447244	9.03438372126493	129.133486917981	0.62250283792869	16.9712708992176	0.370779106277656	0.0480559156431011
9	F	4	2016	half	3309C	Z	B4	292.687582230737	2151.62546682056	33.244206108663	5076.50963318649	2275.22560200083	4832.83076972456	22048.7443892488	566.876919876367	146.564006003966	0.109725527101328	0.940871343591899	5.93267215276108	141.353680700359	0.648193302318469	15.6821641959764	0.557886031972663	0.053242021376491
13	E	1	2016	none	OWN	X	B5	412.69708252328	1735.01225857458	13.9661064766638	10312.958064475	3728.53974031261	11908.7298315721	10947.3959613626	134.362620148034	76.548078760082	0.0649764049707225	1.59954801150365	34.0303870736915	121.973760549437	5.5224525149912	9.59779020955474	0.286503832994034	0.0279230177812667
16	A	2	2016	full	1103P	Y	B3	44.6423502765778	1850.68390976079	7.90572225575499	8019.96366982152	2093.51113129158	10004.9286296537	11040.0407342805	184.478544600246	86.17925455835	0.0882714526765717	0.545108801672753	16.2540311864866	50.7566440920569	1.36906145115044	8.92846641618893	0.561340846476202	0.0107879777345336
9	H	2	2016	half	1103P	Z	B4	168.299869838383	3116.35905933669	28.3440961284173	8752.30097279148	1480.11941243209	2873.03344056894	31989.0451093343	949.115936623651	130.358647656494	0.36846659736568	1.16375997258692	6.65102345457151	170.753554901314	0.545722171731257	26.3965738790125	0.368518261371667	0.045662034305654
13	G	3	2016	none	3309C	X	B5	433.268465663304	1696.95819443274	14.088399296779	8984.65384617156	3046.98761682211	13639.7163755116	11768.5645046271	70.2559494194867	70.6118933752588	0.0300862977456918	0.603624311707765	20.3078159603753	97.8297141639277	4.36135903692974	8.30858264089493	0.447171151425701	0.00727110950316828
11	A	1	2016	half	3309C	Z	B2	97.1948906264224	801.756332104347	21.2356594420277	3853.5807485132	2824.08228650327	8597.47912732881	9575.08662783283	516.004422542518	70.6906707966449	0.148172871870719	0.747862636397392	7.55704372658499	115.914849100988	0.932110230422813	4.47050059956696	0.448703314802496	0.0358297318991587
9	E	1	2016	half	OWN	X	B4	101.895186653214	1697.55959963766	12.9930767723632	9368.68852969554	3537.29820491632	12115.6065151749	8782.31567652312	89.2849008642174	60.7864441011537	0.0375149969727496	0.629313885414303	19.9643486016556	97.945098844114	3.87287536474851	8.66932557031666	0.344707283107174	0.0109891022065716
13	D	3	2016	none	OWN	Y	B2	35.2406834999916	2117.56215347078	7.90721976171716	6410.27748664278	2862.07978067742	6984.37979407549	7242.89061723852	69.0106055331987	58.6854187744322	0.096869200210956	1.33423522768729	20.1050686449532	57.0932070270764	1.81591653358193	10.2710578374888	0.169545843439682	0.00860946617506284
13	G	4	2016	none	3309C	X	B5	105.345798947281	1543.57874434311	11.9842273308502	9894.70507619777	3218.1126213794	15872.9017905823	7285.61656171379	67.920387541712	65.2321711981441	0.041256643828269	1.01242479858293	23.6556301591099	99.0997922658622	5.79836842082245	6.00974381088296	0.374436503618635	0.0169360467441038
11	F	3	2016	half	OWN	Y	B5	36.0337424403863	1919.9761847709	6.53827810591451	4745.69688305718	2813.0327883901	5413.86712911698	8016.55029455797	126.88544137431	68.2196139181642	0.0398936157479533	0.441983467185358	9.63622668771688	37.2144232553922	0.998001763290088	7.1108487408123	0.26048877996982	0.0216323246775846
13	D	3	2016	none	OWN	X	B2	231.871412116689	1542.04229342606	8.16932292688127	11052.5314793561	3007.09038394768	16313.5205064256	6480.88693730008	72.8704883661499	60.2049486317985	0.082229771140015	1.20399235889678	27.8628025757585	104.179000903114	4.3849492988804	8.61823209229737	0.203013493981941	0.01081868688891
9	H	1	2016	half	1103P	X	B4	437.436793892011	1534.03935325985	7.20942127716889	12092.1808524057	3603.271739171	18941.9402618996	8062.96012057805	68.5134428431781	68.0259899830994	0.0760223490328348	0.467836631630869	30.651754726239	135.966834752287	5.82697282277955	5.94098925094912	0.474433887158347	0.0151746738526608
16	E	4	2016	full	OWN	Y	B6	184.068730844816	2286.96922018117	7.14681501153554	6060.37133182641	3300.07898581643	8667.53504554772	9088.52255676022	95.7756474691402	63.4605130588148	0.0381344257208984	0.669449779532197	14.1756724130285	62.333923995852	1.26381753030844	8.38954632875584	0.317550989674189	0.016351804062371
11	G	4	2016	half	SO4	Y	B5	76.9845142109444	1716.85719543788	12.5440476275105	5437.55152712232	2495.43244518926	8137.43403596187	12010.1112091783	292.666804369162	79.3247072796539	0.202988387388507	3.10094011834108	9.94785394591749	73.5184464760139	1.35815226082852	12.9879308685719	0.473713317024964	0.0143943814908519
9	G	3	2016	half	SO4	Z	B4	262.688744478841	1291.99600089452	39.2860514967731	4795.81161052	2380.14164620979	2993.99842175407	18544.0695854011	987.387156979101	104.913695549028	0.411724853866737	1.81242733030805	8.55685873831544	175.924612101313	0.613417150520241	11.0970804306721	0.508623066113363	0.0438906393511513
13	D	3	2016	none	OWN	Z	B2	35.0473078386397	2998.38273771203	32.8831141268186	6385.13425923112	1569.91467016276	3608.89155353372	23275.9717214429	763.596251892333	90.4479003799722	0.402510949439971	3.62186955104527	9.25767240382404	127.685271412722	0.485149549821546	27.938110765085	0.183690639231068	0.0438408005337218
9	D	1	2016	half	SO4	X	B1	131.247336706717	1305.51641980614	9.975409330257	9009.7565646503	3107.43621648955	12263.6694276963	9755.87876473338	100.933648911182	65.8868536370604	0.0418414104601943	1.05277074780306	24.2492416255245	121.870776973813	6.38171084865041	7.78688379715206	0.518584756888052	0.0116424018508836
13	E	1	2016	none	OWN	Y	B5	45.8999728773736	1901.16837035485	11.1685255598342	5218.9836505029	2358.67920036014	6377.83401955553	8071.70000480646	109.928617754744	70.0659108960541	0.0603341662174962	1.42802222675175	12.4704624731112	31.6687618966121	1.07157983778467	7.83724346690665	0.159677063635463	0.0232077302199385
9	F	3	2016	half	3309C	X	B4	538.776026699502	1837.74712038113	9.50070652295416	7533.93402371468	2951.13580615871	10647.3910156805	12240.4965626223	60.5563401984292	61.9416412304627	0.0189381939359099	0.480676757013693	19.520047111697	118.228454832622	2.44536974344951	7.03420237371237	0.894990904847811	0.02589779223531
13	E	2	2016	none	OWN	Y	B5	20.4645717550695	2244.69275534484	6.5454837574447	5928.02863645459	2824.66965911096	10848.9767188785	8034.28536427849	58.7248492190442	55.2902009865798	0.0453311415603914	0.95665169105351	15.9636588781873	43.2250598256933	1.89081053907909	10.0426934789798	0.194819931304157	0.0365984520648795
9	G	2	2016	half	SO4	X	B4	276.78698727768	1383.18757858171	9.25792239718086	9806.06933847945	2863.40209715115	16447.3505635366	8430.5145496046	70.074227310694	63.697819851331	0.0317008138281448	1.2323364921563	27.9642453917825	144.864451668839	6.14366154370058	7.17087591983447	0.449375915073613	0.0143058720879997
9	F	2	2016	half	3309C	X	B4	133.478843888436	1157.71015178834	11.3395203568087	9620.05450904841	2867.71225253066	12796.06993056	5829.23047343493	56.3576786407929	55.5433541809435	0.0206737256780113	0.702316780197739	21.48121941515	168.742889599258	5.05852422617662	3.16279817420693	0.41048592076079	0.0415476241608748
13	G	4	2016	none	3309C	Y	B5	28.443340538603	1806.52405749963	9.72307721309313	5371.31648082027	2567.55042700915	6694.28844095092	7536.00521767511	115.100377235644	66.0831432723346	0.04769779143733	1.00005520043815	11.58762002414	43.3821606063528	1.5108401899403	6.63448220158406	0.321873743944427	0.018875164094278
9	G	3	2016	half	SO4	Y	B4	306.659205529024	1593.03778155112	8.47721419095374	5582.55348429726	2667.6815476314	13133.2807068892	9604.49787731148	85.30877755152	68.4334698581172	0.0570257584795011	1.29843909883238	11.5419742614533	58.6511465804503	2.11195670610571	7.7155631066254	0.580214802599371	0.0168979713846752
11	G	4	2016	half	SO4	X	B5	127.465054180482	1408.91976242721	12.546082045797	12769.9718437518	3880.0305644797	18395.9846683537	8296.76909458717	131.94780479626	65.7682121373588	0.100394206340536	2.80033547766989	23.9198328841493	129.61631909777	6.91912166615723	8.79068378556152	0.474649407281996	0.0057820522737006
13	F	3	2016	none	1103P	Y	B5	77.1767652661549	2260.59633894425	7.23995887716955	6154.07362786894	2741.43410438979	9677.23908160023	9338.82282705314	80.3853950605229	62.6272556500334	0.0468572995419467	0.432321984493505	13.4400025858102	49.8909853817974	1.59744145653807	9.37361497495491	0.390706505034863	0.0102192441614033
15	E	1	2016	none	3309C	X	B6	28.6372066473644	1228.42236529699	16.296990110093	11168.2068707613	3706.47881792759	13744.5423225063	8001.33072585504	95.7705627403892	68.2720472067066	0.0556225459466299	1.00931569598228	21.830366702952	138.130083304496	8.314406845317	4.4851405351238	0.337339286053054	0.0192829423990337
9	H	1	2016	half	1103P	Y	B4	215.523936387074	1825.34936154479	9.51453170980315	5667.4373033769	2724.53334723216	8338.44138542711	11321.3862863219	235.089484261437	86.3261956589982	0.129933407007856	0.702426280991676	13.5200340318158	66.9391391601043	1.1204157352233	9.23363922734841	0.483532039419703	0.0246155076364355
15	D	4	2016	none	SO4	X	B3	18.0913989564995	1378.27605898216	11.1956122506028	11830.182316956	3507.49130733768	13239.2115387852	7955.70975338152	92.5184435653212	72.0175605877219	0.065514399580487	2.10680694966788	32.4794967986802	122.904480657217	8.31922568140969	8.37114224988925	0.669927592436174	0.0148371499694602
16	A	2	2016	full	1103P	X	B3	91.0601781112138	1231.61353144429	11.0649039034747	10173.4065889766	3264.30763969574	15648.4570533026	6469.42463620907	69.1397474901526	73.5684244693601	0.052185498330346	0.397735818677763	29.4202191683078	102.852773246706	6.17393688127306	3.9084818315501	0.587905683282391	0.0267541236237176
15	E	1	2016	none	3309C	Z	B6	112.024221143484	1765.41204116758	27.6317999837492	4817.00316297761	1834.55197914039	7090.73534753599	14956.256713285	640.033371308024	130.588222947265	0.263640275468147	1.99928897093078	5.96943054581903	209.180041176237	0.928332029109963	13.108368360745	0.330513146155725	0.0903009898946647
9	F	1	2016	half	3309C	Y	B4	174.241557244435	1402.90270548225	5.70019937518275	4978.90583688978	2986.076122491	5624.7811589809	8110.17605407842	69.5874398368604	68.5184097777068	0.0231222608376946	0.857115865001364	10.3790143289857	47.2572788890376	1.50998112317837	7.04680379077936	0.402567836881214	0.0361250723281923
13	F	4	2016	none	1103P	X	B5	265.069194094234	1378.36280757699	9.44847683266345	10036.6635290442	3172.28778094279	11152.2756879795	6722.18616688942	75.4221451890468	73.2320917590408	0.0821875642558986	0.622457856929606	30.0015099068731	129.856582903981	6.51434774593909	5.30355869361266	0.189260648957862	0.033040427879367
13	E	3	2016	none	OWN	X	B5	28.235701628102	1295.0177066022	8.58960843050088	10154.6888748861	2918.83510533695	16004.3981542963	6754.52871871044	93.1029188354329	66.0064551759255	0.0469017406663425	0.995038760319311	26.805588275628	100.073451534843	5.77519637712384	6.53705959767538	0.258269117730543	0.0290165802305407
15	C	3	2016	none	1103P	Z	B3	151.532441527953	2036.30720168873	42.5854689461405	9174.54884340711	2104.51546422946	3556.39837288481	17247.0892765955	950.356540634898	125.995649214528	0.250985137726592	1.05426814923595	7.8776341548326	189.446361109794	0.658868911612532	16.1269610967171	0.202467984940003	0.115052992982098
13	H	2	2016	none	SO4	Z	B5	76.485379144565	1963.27859175058	38.0864365511745	4222.2895809804	776.954916152741	3841.29837164743	18738.8272162402	587.459225895006	99.0181134659698	0.298526162871108	3.6294066814412	5.47398740536722	98.7479508973395	0.809497979226727	21.6998450850641	0.312931252318624	0.0711893027743361
13	F	4	2016	none	1103P	Z	B5	11.9697116267884	2223.98269425648	20.0808817322038	6422.92169475415	1958.72309789056	3430.99649405561	22025.1591532644	606.847902451996	94.8731783628825	0.223858684418472	0.879292181870396	8.2859437625354	148.015860828935	0.603182233889414	24.3476625665468	0.211271556610687	0.0278879126276301
11	H	3	2016	half	3309C	Z	B5	30.9932683502841	1656.45422117904	24.2814113879773	3538.87688764574	1976.85062469908	6266.47346251281	14120.4339421668	541.042000086626	70.6437376935945	0.212243567049315	2.61111467152758	6.55276682969973	116.010880099094	0.649815705440967	11.9720369660886	0.405929819766991	0.0654004091654584
9	F	1	2016	half	3309C	X	B4	704.099867338092	1507.1889868219	8.88973640002822	7987.27012832876	3213.2645411908	7230.62712815526	10714.7949858741	107.480715936636	63.4873468066919	0.0272651071415277	0.750995417638171	18.4538141121866	148.30116430188	2.31212683218062	6.58260097201915	0.880185778411424	0.0347351582735915
15	E	1	2016	none	3309C	Y	B6	47.8355123610956	1943.55316966702	5.16380321821353	5689.22284507322	3398.01991086537	11137.5377345744	7912.65478421866	423.379540719146	67.9047382728023	0.128861607148354	1.70262707258591	11.0072400174141	102.318405346295	1.85927692868787	7.23043821597409	0.349552689403241	0.0338513280560988
9	G	2	2016	half	SO4	Z	B4	331.627277146072	1512.59796356716	28.199024532385	6962.48401283477	1371.6577046785	5862.94007212544	20863.9605614954	632.49209874451	86.1121607443767	0.235731298755206	2.30948168644981	7.69897087233554	133.526682367037	0.802738806299669	17.8186418120881	0.665600051944432	0.0406576460625547
13	D	2	2016	none	OWN	Y	B2	9.06784786043499	2188.46711229758	6.61747139235188	5388.73104677419	2453.19472394161	9218.13442138371	6939.36482814461	64.1505206184676	49.4762320035845	0.0624515105919245	1.23818517226161	14.1319713599749	38.7280205518888	1.41479152591368	10.5382769094695	0.240406108253873	0.0494487828592952
10	D	3	2016	full	1103P	Y	B1	127.530780260925	1808.23933142224	6.23093123398188	5431.50912159283	2524.55478309931	10408.0789532445	6725.02453958468	115.390042135829	65.1058890819663	0.116351708118444	0.762307648572344	14.1232557449246	65.1682745803585	1.73631109326072	6.95822667949632	0.373252467235482	0.0402306357597528
14	H	1	2016	half	SO4	Y	B6	8.41465115329034	1472.53408566474	6.02887308446904	4994.90334301438	2104.56175707856	9330.96104879948	8839.9846367462	116.903706221128	59.3943193300927	0.0536218853999444	1.88160481165147	9.22121142158879	32.7826390513014	1.59081650137264	8.54651678161994	0.452467446512393	0.0330927302984364
8	B	3	2016	none	3309C	Z	B1	49.1102881849873	1398.62409002032	50.4365857405643	5018.03575879245	3265.23738614828	16413.1458398082	9713.1955260235	371.765674655887	134.676517364842	0.101362209617798	1.01747533452565	10.4256665970593	138.055333603727	1.49467597930073	6.1831425903203	0.449870325353922	0.0802414361976397
10	C	1	2016	full	OWN	Z	B1	76.7416061598383	2047.66687326241	17.5068800459641	4879.33873062434	1827.33223979894	2746.96478919527	14877.8477332225	521.718840121015	103.859714407143	0.094754984897225	0.662342152401036	6.21926762761357	136.263198807802	0.361868088047499	10.7132269920712	0.372849078069779	0.0894161777517238
